time,p_x,p_des_x,p_y,p_des_y,p_z,p_des_z,q_1,q_des_1,tau_1,q_2,q_des_2,tau_2,q_3,q_des_3,tau_3,q_4,q_des_4,tau_4,q_5,q_des_5,tau_5,q_6,q_des_6,tau_6
22.47999999999961,0.280134985180511,0.28,-0.0006680857509355353,0.0,0.3000783314413773,0.3,-0.0004275971441529691,-0.3892325857867884,-10.0,0.2283598780632019,-0.38923258579526465,-10.0,1.1168185472488403,-0.12290556788098095,-10.0,-0.011888351291418076,-1.393961127310905,-10.0,0.8356200456619263,-2.0696615862435723,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.49999999999961,0.280134985180511,0.28,-0.0006680857509355353,0.0,0.3000783314413773,0.3,-0.0004275971441529691,-0.3892325873170559,-10.0,0.2283598780632019,-0.3892325873252779,-10.0,1.1168185472488403,-0.12290556927926886,-10.0,-0.011888351291418076,-1.3939611439636992,-10.0,0.8356200456619263,-2.0696615755349823,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.51999999999961,0.280134985180511,0.28,-0.0006680857509355353,0.0,0.3000783314413773,0.3,-0.0004275971441529691,-0.38923258871303557,-10.0,0.2283598780632019,-0.38923258871568805,-10.0,1.1168185472488403,-0.12290557055246362,-10.0,-0.011888351291418076,-1.3939611591270789,-10.0,0.8356200456619263,-2.0696615657853488,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.53999999999961,0.280134985180511,0.28,-0.0006680857509355353,0.0,0.3000783314413773,0.3,-0.0004275971441529691,-0.3892325899848183,-10.0,0.2283598780632019,-0.389232589982119,-10.0,1.1168185472488403,-0.12290557171244847,-10.0,-0.011888351291418076,-1.393961172938942,-10.0,0.8356200456619263,-2.0696615569039443,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.559999999999608,0.28011698635367704,0.28,-0.0005622662376824667,0.0,0.30006976198583263,0.3,-4.9854374083224684e-05,-0.3892325911382968,-10.0,0.22830043733119965,-0.3892325911410085,-10.0,1.116711139678955,-0.12290557276937455,-10.0,-0.011888351291418076,-1.3939611855216754,-10.0,0.8356200456619263,-2.069661548812695,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.579999999999607,0.28011698635367704,0.28,-0.0005622662376824667,0.0,0.30006976198583263,0.3,-4.9854374083224684e-05,-0.38923259219119893,-10.0,0.22830043733119965,-0.3892325921938221,-10.0,1.116711139678955,-0.12290557373194572,-10.0,-0.011888351291418076,-1.3939611969800114,-10.0,0.8356200456619263,-2.0696615414446433,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.599999999999607,0.28011698635367704,0.28,-0.0005622662376824667,0.0,0.30006976198583263,0.3,-4.9854374083224684e-05,-0.3892325931508015,-10.0,0.22830043733119965,-0.3892325931534545,-10.0,1.116711139678955,-0.12290557460945496,-10.0,-0.011888351291418076,-1.3939612074226373,-10.0,0.8356200456619263,-2.069661534728834,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.619999999999607,0.28011698635367704,0.28,-0.0005622662376824667,0.0,0.30006976198583263,0.3,-4.9854374083224684e-05,-0.38923259402122357,-10.0,0.22830043733119965,-0.3892325940291343,-10.0,1.116711139678955,-0.12290557540783312,-10.0,-0.011888351291418076,-1.3939612169236864,-10.0,0.8356200456619263,-2.0696615286189854,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.639999999999606,0.28011698635367704,0.28,-0.0005622662376824667,0.0,0.30006976198583263,0.3,-4.9854374083224684e-05,-0.3892325948166978,-10.0,0.22830043733119965,-0.38923259482442185,-10.0,1.116711139678955,-0.12290557613529317,-10.0,-0.011888351291418076,-1.3939612255788785,-10.0,0.8356200456619263,-2.069661523052628,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.659999999999606,0.28010042738003893,0.28,-0.0004913704558307592,0.0,0.3000659661751255,0.3,0.00020325244986452162,-0.3892325955418167,-10.0,0.22823524475097656,-0.3892325955493669,-10.0,1.116617202758789,-0.1229055767985006,-10.0,-0.011888351291418076,-1.393961233468546,-10.0,0.8356200456619263,-2.0696615179786506,-10.0,-0.20421119034290314,0.0,5.584223806858058
